LOCATION,Country,Commodity,TIME,Value
MYS,Malaysia,Poultry meat,2021,48.221
MYS,Malaysia,Poultry meat,2022,49.382
MYS,Malaysia,Poultry meat,2023,50.415
MYS,Malaysia,Poultry meat,2024,51.404
MYS,Malaysia,Poultry meat,2025,52.34
MYS,Malaysia,Poultry meat,2026,53.258
MYS,Malaysia,Poultry meat,2027,54.184
MYS,Malaysia,Poultry meat,2028,55.1
MYS,Malaysia,Poultry meat,2029,56.02
MYS,Malaysia,Poultry meat,2030,56.925
PAK,Pakistan,Poultry meat,1990,1.314
PAK,Pakistan,Poultry meat,1991,1.231
PAK,Pakistan,Poultry meat,1992,1.338
PAK,Pakistan,Poultry meat,1993,2.024
PAK,Pakistan,Poultry meat,1994,2.196
PAK,Pakistan,Poultry meat,1995,2.222
PAK,Pakistan,Poultry meat,1996,2.486
PAK,Pakistan,Poultry meat,1997,2.63
PAK,Pakistan,Poultry meat,1998,1.884
PAK,Pakistan,Poultry meat,1999,1.998
PAK,Pakistan,Poultry meat,2000,2.052
PAK,Pakistan,Poultry meat,2001,2.073
PAK,Pakistan,Poultry meat,2002,2.117
PAK,Pakistan,Poultry meat,2003,2.168
PAK,Pakistan,Poultry meat,2004,2.154
PAK,Pakistan,Poultry meat,2005,2.136
PAK,Pakistan,Poultry meat,2006,2.776
PAK,Pakistan,Poultry meat,2007,2.933
PAK,Pakistan,Poultry meat,2008,3.105
PAK,Pakistan,Poultry meat,2009,3.293
PAK,Pakistan,Poultry meat,2010,3.489
PAK,Pakistan,Poultry meat,2011,3.699
PAK,Pakistan,Poultry meat,2012,3.938
PAK,Pakistan,Poultry meat,2013,4.193
PAK,Pakistan,Poultry meat,2014,4.46
PAK,Pakistan,Poultry meat,2015,4.761
PAK,Pakistan,Poultry meat,2016,5.076
PAK,Pakistan,Poultry meat,2017,5.415
PAK,Pakistan,Poultry meat,2018,5.772
PAK,Pakistan,Poultry meat,2019,6.172
PAK,Pakistan,Poultry meat,2020,6.507
PAK,Pakistan,Poultry meat,2021,6.448
PAK,Pakistan,Poultry meat,2022,6.674
PAK,Pakistan,Poultry meat,2023,6.809
PAK,Pakistan,Poultry meat,2024,6.924
PAK,Pakistan,Poultry meat,2025,7.039
PAK,Pakistan,Poultry meat,2026,7.156
PAK,Pakistan,Poultry meat,2027,7.272
PAK,Pakistan,Poultry meat,2028,7.384
PAK,Pakistan,Poultry meat,2029,7.495
PAK,Pakistan,Poultry meat,2030,7.605
PHL,Philippines,Poultry meat,1990,3.44
PHL,Philippines,Poultry meat,1991,3.983
PHL,Philippines,Poultry meat,1992,4.163
PHL,Philippines,Poultry meat,1993,4.81
PHL,Philippines,Poultry meat,1994,4.923
PHL,Philippines,Poultry meat,1995,5.297
PHL,Philippines,Poultry meat,1996,5.865
PHL,Philippines,Poultry meat,1997,6.249
PHL,Philippines,Poultry meat,1998,6.111
PHL,Philippines,Poultry meat,1999,6.323
PHL,Philippines,Poultry meat,2000,6.518
PHL,Philippines,Poultry meat,2001,6.929
PHL,Philippines,Poultry meat,2002,7.244
PHL,Philippines,Poultry meat,2003,7.281
PHL,Philippines,Poultry meat,2004,7.323
PHL,Philippines,Poultry meat,2005,7.166
PHL,Philippines,Poultry meat,2006,7.191
PHL,Philippines,Poultry meat,2007,8.039
PHL,Philippines,Poultry meat,2008,8.604
PHL,Philippines,Poultry meat,2009,8.736
PHL,Philippines,Poultry meat,2010,9.316
PHL,Philippines,Poultry meat,2011,9.75
PHL,Philippines,Poultry meat,2012,10.544
PHL,Philippines,Poultry meat,2013,10.785
PHL,Philippines,Poultry meat,2014,11.475
PHL,Philippines,Poultry meat,2015,12.171
PHL,Philippines,Poultry meat,2016,12.553
PHL,Philippines,Poultry meat,2017,12.86
PHL,Philippines,Poultry meat,2018,13.859
PHL,Philippines,Poultry meat,2019,14.614
PHL,Philippines,Poultry meat,2020,12.734
PHL,Philippines,Poultry meat,2021,12.889
PHL,Philippines,Poultry meat,2022,13.215
PHL,Philippines,Poultry meat,2023,13.589
PHL,Philippines,Poultry meat,2024,13.986
PHL,Philippines,Poultry meat,2025,14.379
PHL,Philippines,Poultry meat,2026,14.753
PHL,Philippines,Poultry meat,2027,15.129
PHL,Philippines,Poultry meat,2028,15.512
PHL,Philippines,Poultry meat,2029,15.896
PHL,Philippines,Poultry meat,2030,16.268
SAU,Saudi Arabia,Poultry meat,1990,25.759
SAU,Saudi Arabia,Poultry meat,1991,27.548
SAU,Saudi Arabia,Poultry meat,1992,24.118
SAU,Saudi Arabia,Poultry meat,1993,22.31
SAU,Saudi Arabia,Poultry meat,1994,20.874
SAU,Saudi Arabia,Poultry meat,1995,26.713
SAU,Saudi Arabia,Poultry meat,1996,25.37
SAU,Saudi Arabia,Poultry meat,1997,28.008
SAU,Saudi Arabia,Poultry meat,1998,31.174
SAU,Saudi Arabia,Poultry meat,1999,34.004
SAU,Saudi Arabia,Poultry meat,2000,33.769
SAU,Saudi Arabia,Poultry meat,2001,35.26
SAU,Saudi Arabia,Poultry meat,2002,32.058
SAU,Saudi Arabia,Poultry meat,2003,34.29
SAU,Saudi Arabia,Poultry meat,2004,32.577
SAU,Saudi Arabia,Poultry meat,2005,36.043
SAU,Saudi Arabia,Poultry meat,2006,34.066
SAU,Saudi Arabia,Poultry meat,2007,35.008
SAU,Saudi Arabia,Poultry meat,2008,35.447
SAU,Saudi Arabia,Poultry meat,2009,37.087
SAU,Saudi Arabia,Poultry meat,2010,39.719
SAU,Saudi Arabia,Poultry meat,2011,38.283
SAU,Saudi Arabia,Poultry meat,2012,37.164
SAU,Saudi Arabia,Poultry meat,2013,41.413
SAU,Saudi Arabia,Poultry meat,2014,37.597
SAU,Saudi Arabia,Poultry meat,2015,40.974
SAU,Saudi Arabia,Poultry meat,2016,40.623
SAU,Saudi Arabia,Poultry meat,2017,35.292
SAU,Saudi Arabia,Poultry meat,2018,34.597
SAU,Saudi Arabia,Poultry meat,2019,35.207
SAU,Saudi Arabia,Poultry meat,2020,35.801
SAU,Saudi Arabia,Poultry meat,2021,35.297
SAU,Saudi Arabia,Poultry meat,2022,35.572
SAU,Saudi Arabia,Poultry meat,2023,35.765
SAU,Saudi Arabia,Poultry meat,2024,35.97
SAU,Saudi Arabia,Poultry meat,2025,36.175
SAU,Saudi Arabia,Poultry meat,2026,36.374
SAU,Saudi Arabia,Poultry meat,2027,36.578
SAU,Saudi Arabia,Poultry meat,2028,36.778
SAU,Saudi Arabia,Poultry meat,2029,36.983
SAU,Saudi Arabia,Poultry meat,2030,37.186
THA,Thailand,Poultry meat,1990,8.156
THA,Thailand,Poultry meat,1991,10.76
THA,Thailand,Poultry meat,1992,12.936
THA,Thailand,Poultry meat,1993,13.248
THA,Thailand,Poultry meat,1994,12.176
THA,Thailand,Poultry meat,1995,12.023
THA,Thailand,Poultry meat,1996,12.55
THA,Thailand,Poultry meat,1997,12.153
THA,Thailand,Poultry meat,1998,12.863
THA,Thailand,Poultry meat,1999,11.279
THA,Thailand,Poultry meat,2000,10.435
THA,Thailand,Poultry meat,2001,10.374
THA,Thailand,Poultry meat,2002,9.368
THA,Thailand,Poultry meat,2003,9.822
THA,Thailand,Poultry meat,2004,7.971
THA,Thailand,Poultry meat,2005,10.224
THA,Thailand,Poultry meat,2006,9.088
THA,Thailand,Poultry meat,2007,10.098
THA,Thailand,Poultry meat,2008,8.33
THA,Thailand,Poultry meat,2009,8.36
THA,Thailand,Poultry meat,2010,8.258
THA,Thailand,Poultry meat,2011,8.163
THA,Thailand,Poultry meat,2012,9.7
THA,Thailand,Poultry meat,2013,12.65
THA,Thailand,Poultry meat,2014,13.738
THA,Thailand,Poultry meat,2015,10.582
THA,Thailand,Poultry meat,2016,9.165
THA,Thailand,Poultry meat,2017,8.222
THA,Thailand,Poultry meat,2018,7.769
THA,Thailand,Poultry meat,2019,7.754
THA,Thailand,Poultry meat,2020,7.132
THA,Thailand,Poultry meat,2021,7.063
THA,Thailand,Poultry meat,2022,7.105
THA,Thailand,Poultry meat,2023,7.139
THA,Thailand,Poultry meat,2024,7.178
THA,Thailand,Poultry meat,2025,7.196
THA,Thailand,Poultry meat,2026,7.211
THA,Thailand,Poultry meat,2027,7.226
THA,Thailand,Poultry meat,2028,7.24
THA,Thailand,Poultry meat,2029,7.253
THA,Thailand,Poultry meat,2030,7.26
AUS,Australia,Sheepmeat,1990,24.847
AUS,Australia,Sheepmeat,1991,23.757
AUS,Australia,Sheepmeat,1992,20.811
AUS,Australia,Sheepmeat,1993,21.007
AUS,Australia,Sheepmeat,1994,19.408
AUS,Australia,Sheepmeat,1995,16.276
AUS,Australia,Sheepmeat,1996,17.017
AUS,Australia,Sheepmeat,1997,18.009
AUS,Australia,Sheepmeat,1998,17.561
AUS,Australia,Sheepmeat,1999,18.689
AUS,Australia,Sheepmeat,2000,18.732
AUS,Australia,Sheepmeat,2001,15.484
AUS,Australia,Sheepmeat,2002,13.884
AUS,Australia,Sheepmeat,2003,14.096
AUS,Australia,Sheepmeat,2004,13.995
AUS,Australia,Sheepmeat,2005,14.016
AUS,Australia,Sheepmeat,2006,14.669
AUS,Australia,Sheepmeat,2007,14.075
AUS,Australia,Sheepmeat,2008,12.474
AUS,Australia,Sheepmeat,2009,9.679
AUS,Australia,Sheepmeat,2010,8.76
AUS,Australia,Sheepmeat,2011,9.918
AUS,Australia,Sheepmeat,2012,11.45
AUS,Australia,Sheepmeat,2013,10.155
AUS,Australia,Sheepmeat,2014,8.952
AUS,Australia,Sheepmeat,2015,9.929
AUS,Australia,Sheepmeat,2016,8.77
AUS,Australia,Sheepmeat,2017,10.057
AUS,Australia,Sheepmeat,2018,8.458
AUS,Australia,Sheepmeat,2019,7.38
AUS,Australia,Sheepmeat,2020,7.375
AUS,Australia,Sheepmeat,2021,6.616
AUS,Australia,Sheepmeat,2022,6.811
AUS,Australia,Sheepmeat,2023,6.93
AUS,Australia,Sheepmeat,2024,6.903
AUS,Australia,Sheepmeat,2025,6.881
AUS,Australia,Sheepmeat,2026,6.893
AUS,Australia,Sheepmeat,2027,6.887
AUS,Australia,Sheepmeat,2028,6.993
AUS,Australia,Sheepmeat,2029,7.096
AUS,Australia,Sheepmeat,2030,7.197
CAN,Canada,Sheepmeat,1990,0.734
CAN,Canada,Sheepmeat,1991,0.768
CAN,Canada,Sheepmeat,1992,0.745
CAN,Canada,Sheepmeat,1993,0.756
CAN,Canada,Sheepmeat,1994,0.727
CAN,Canada,Sheepmeat,1995,0.717
CAN,Canada,Sheepmeat,1996,0.667
CAN,Canada,Sheepmeat,1997,0.655
CAN,Canada,Sheepmeat,1998,0.733
CAN,Canada,Sheepmeat,1999,0.757
CAN,Canada,Sheepmeat,2000,0.833
CAN,Canada,Sheepmeat,2001,0.915
CAN,Canada,Sheepmeat,2002,0.914
CAN,Canada,Sheepmeat,2003,0.956
CAN,Canada,Sheepmeat,2004,0.977
CAN,Canada,Sheepmeat,2005,0.986
CAN,Canada,Sheepmeat,2006,1.069
CAN,Canada,Sheepmeat,2007,1.073
CAN,Canada,Sheepmeat,2008,1.026
CAN,Canada,Sheepmeat,2009,1.013
CAN,Canada,Sheepmeat,2010,0.953
CAN,Canada,Sheepmeat,2011,0.931
CAN,Canada,Sheepmeat,2012,0.846
CAN,Canada,Sheepmeat,2013,0.877
CAN,Canada,Sheepmeat,2014,0.921
CAN,Canada,Sheepmeat,2015,0.914
CAN,Canada,Sheepmeat,2016,0.929
CAN,Canada,Sheepmeat,2017,0.969
CAN,Canada,Sheepmeat,2018,0.945
CAN,Canada,Sheepmeat,2019,0.866
CAN,Canada,Sheepmeat,2020,0.896
CAN,Canada,Sheepmeat,2021,0.894
CAN,Canada,Sheepmeat,2022,0.896
CAN,Canada,Sheepmeat,2023,0.897
CAN,Canada,Sheepmeat,2024,0.89
CAN,Canada,Sheepmeat,2025,0.888
CAN,Canada,Sheepmeat,2026,0.881
CAN,Canada,Sheepmeat,2027,0.875
CAN,Canada,Sheepmeat,2028,0.872
CAN,Canada,Sheepmeat,2029,0.867
CAN,Canada,Sheepmeat,2030,0.862
CHL,Chile,Sheepmeat,1990,0.812
CHL,Chile,Sheepmeat,1991,0.875
CHL,Chile,Sheepmeat,1992,0.951
CHL,Chile,Sheepmeat,1993,0.898
CHL,Chile,Sheepmeat,1994,0.782
CHL,Chile,Sheepmeat,1995,0.723
CHL,Chile,Sheepmeat,1996,0.704
CHL,Chile,Sheepmeat,1997,0.736
CHL,Chile,Sheepmeat,1998,0.763
CHL,Chile,Sheepmeat,1999,0.764
CHL,Chile,Sheepmeat,2000,0.726
CHL,Chile,Sheepmeat,2001,0.62
CHL,Chile,Sheepmeat,2002,0.61
CHL,Chile,Sheepmeat,2003,0.536
CHL,Chile,Sheepmeat,2004,0.516
CHL,Chile,Sheepmeat,2005,0.49
CHL,Chile,Sheepmeat,2006,0.586
CHL,Chile,Sheepmeat,2007,0.59
CHL,Chile,Sheepmeat,2008,0.65
CHL,Chile,Sheepmeat,2009,0.557
CHL,Chile,Sheepmeat,2010,0.487
CHL,Chile,Sheepmeat,2011,0.534
CHL,Chile,Sheepmeat,2012,0.529
CHL,Chile,Sheepmeat,2013,0.429
CHL,Chile,Sheepmeat,2014,0.473
CHL,Chile,Sheepmeat,2015,0.45
CHL,Chile,Sheepmeat,2016,0.405
CHL,Chile,Sheepmeat,2017,0.43
CHL,Chile,Sheepmeat,2018,0.482
CHL,Chile,Sheepmeat,2019,0.362
CHL,Chile,Sheepmeat,2020,0.364
CHL,Chile,Sheepmeat,2021,0.364
CHL,Chile,Sheepmeat,2022,0.365
CHL,Chile,Sheepmeat,2023,0.364
CHL,Chile,Sheepmeat,2024,0.362
CHL,Chile,Sheepmeat,2025,0.36
CHL,Chile,Sheepmeat,2026,0.358
CHL,Chile,Sheepmeat,2027,0.356
CHL,Chile,Sheepmeat,2028,0.354
CHL,Chile,Sheepmeat,2029,0.352
CHL,Chile,Sheepmeat,2030,0.35
COL,Colombia,Sheepmeat,1990,0.324
COL,Colombia,Sheepmeat,1991,0.301
COL,Colombia,Sheepmeat,1992,0.315
COL,Colombia,Sheepmeat,1993,0.329
COL,Colombia,Sheepmeat,1994,0.323
COL,Colombia,Sheepmeat,1995,0.321
COL,Colombia,Sheepmeat,1996,0.286
COL,Colombia,Sheepmeat,1997,0.304
COL,Colombia,Sheepmeat,1998,0.278
COL,Colombia,Sheepmeat,1999,0.266
COL,Colombia,Sheepmeat,2000,0.296
COL,Colombia,Sheepmeat,2001,0.284
COL,Colombia,Sheepmeat,2002,0.262
COL,Colombia,Sheepmeat,2003,0.261
COL,Colombia,Sheepmeat,2004,0.253
COL,Colombia,Sheepmeat,2005,0.246
COL,Colombia,Sheepmeat,2006,0.238
COL,Colombia,Sheepmeat,2007,0.233
COL,Colombia,Sheepmeat,2008,0.225
COL,Colombia,Sheepmeat,2009,0.219
COL,Colombia,Sheepmeat,2010,0.212
COL,Colombia,Sheepmeat,2011,0.207
COL,Colombia,Sheepmeat,2012,0.149
COL,Colombia,Sheepmeat,2013,0.138
COL,Colombia,Sheepmeat,2014,0.151
COL,Colombia,Sheepmeat,2015,0.155
COL,Colombia,Sheepmeat,2016,0.142
COL,Colombia,Sheepmeat,2017,0.178
COL,Colombia,Sheepmeat,2018,0.184
COL,Colombia,Sheepmeat,2019,0.196
COL,Colombia,Sheepmeat,2020,0.206
COL,Colombia,Sheepmeat,2021,0.21
COL,Colombia,Sheepmeat,2022,0.208
COL,Colombia,Sheepmeat,2023,0.209
COL,Colombia,Sheepmeat,2024,0.209
COL,Colombia,Sheepmeat,2025,0.208
COL,Colombia,Sheepmeat,2026,0.208
COL,Colombia,Sheepmeat,2027,0.207
COL,Colombia,Sheepmeat,2028,0.207
COL,Colombia,Sheepmeat,2029,0.206
COL,Colombia,Sheepmeat,2030,0.205
EUN,European Union,Sheepmeat,1990,2.617
EUN,European Union,Sheepmeat,1991,2.557
EUN,European Union,Sheepmeat,1992,2.5
EUN,European Union,Sheepmeat,1993,2.434
EUN,European Union,Sheepmeat,1994,2.371
EUN,European Union,Sheepmeat,1995,2.349
EUN,European Union,Sheepmeat,1996,2.338
EUN,European Union,Sheepmeat,1997,2.248
EUN,European Union,Sheepmeat,1998,2.265
EUN,European Union,Sheepmeat,1999,2.307
EUN,European Union,Sheepmeat,2000,2.294
EUN,European Union,Sheepmeat,2001,2.136
EUN,European Union,Sheepmeat,2002,2.113
EUN,European Union,Sheepmeat,2003,2.095
EUN,European Union,Sheepmeat,2004,2.057
EUN,European Union,Sheepmeat,2005,2.064
EUN,European Union,Sheepmeat,2006,2.022
EUN,European Union,Sheepmeat,2007,1.946
EUN,European Union,Sheepmeat,2008,1.82
EUN,European Union,Sheepmeat,2009,1.744
EUN,European Union,Sheepmeat,2010,1.625
EUN,European Union,Sheepmeat,2011,1.609
EUN,European Union,Sheepmeat,2012,1.475
EUN,European Union,Sheepmeat,2013,1.416
EUN,European Union,Sheepmeat,2014,1.386
EUN,European Union,Sheepmeat,2015,1.396
EUN,European Union,Sheepmeat,2016,1.391
EUN,European Union,Sheepmeat,2017,1.36
EUN,European Union,Sheepmeat,2018,1.392
EUN,European Union,Sheepmeat,2019,1.372
EUN,European Union,Sheepmeat,2020,1.317
EUN,European Union,Sheepmeat,2021,1.31
EUN,European Union,Sheepmeat,2022,1.314
EUN,European Union,Sheepmeat,2023,1.326
EUN,European Union,Sheepmeat,2024,1.329
EUN,European Union,Sheepmeat,2025,1.331
EUN,European Union,Sheepmeat,2026,1.334
EUN,European Union,Sheepmeat,2027,1.336
EUN,European Union,Sheepmeat,2028,1.338
EUN,European Union,Sheepmeat,2029,1.341
EUN,European Union,Sheepmeat,2030,1.344
GBR,United Kingdom,Sheepmeat,1990,6.305
GBR,United Kingdom,Sheepmeat,1991,6.079
GBR,United Kingdom,Sheepmeat,1992,6.018
GBR,United Kingdom,Sheepmeat,1993,5.957
GBR,United Kingdom,Sheepmeat,1994,5.659
GBR,United Kingdom,Sheepmeat,1995,5.716
GBR,United Kingdom,Sheepmeat,1996,5.846
GBR,United Kingdom,Sheepmeat,1997,5.445
GBR,United Kingdom,Sheepmeat,1998,5.66
GBR,United Kingdom,Sheepmeat,1999,5.786
GBR,United Kingdom,Sheepmeat,2000,5.852
GBR,United Kingdom,Sheepmeat,2001,5.085
GBR,United Kingdom,Sheepmeat,2002,5.345
GBR,United Kingdom,Sheepmeat,2003,5.341
GBR,United Kingdom,Sheepmeat,2004,5.514
GBR,United Kingdom,Sheepmeat,2005,5.485
GBR,United Kingdom,Sheepmeat,2006,5.475
GBR,United Kingdom,Sheepmeat,2007,5.587
GBR,United Kingdom,Sheepmeat,2008,5.272
GBR,United Kingdom,Sheepmeat,2009,4.907
GBR,United Kingdom,Sheepmeat,2010,4.342
GBR,United Kingdom,Sheepmeat,2011,4.11
GBR,United Kingdom,Sheepmeat,2012,3.864
GBR,United Kingdom,Sheepmeat,2013,4.072
GBR,United Kingdom,Sheepmeat,2014,4.066
GBR,United Kingdom,Sheepmeat,2015,4.457
GBR,United Kingdom,Sheepmeat,2016,4.309
GBR,United Kingdom,Sheepmeat,2017,4.033
GBR,United Kingdom,Sheepmeat,2018,3.925
GBR,United Kingdom,Sheepmeat,2019,3.785
GBR,United Kingdom,Sheepmeat,2020,3.917
GBR,United Kingdom,Sheepmeat,2021,3.922
GBR,United Kingdom,Sheepmeat,2022,3.931
GBR,United Kingdom,Sheepmeat,2023,3.947
GBR,United Kingdom,Sheepmeat,2024,3.952
GBR,United Kingdom,Sheepmeat,2025,3.954
GBR,United Kingdom,Sheepmeat,2026,3.948
GBR,United Kingdom,Sheepmeat,2027,3.943
GBR,United Kingdom,Sheepmeat,2028,3.936
GBR,United Kingdom,Sheepmeat,2029,3.926
GBR,United Kingdom,Sheepmeat,2030,3.916
ISR,Israel,Sheepmeat,1990,1.187
ISR,Israel,Sheepmeat,1991,1.151
ISR,Israel,Sheepmeat,1992,1.111
ISR,Israel,Sheepmeat,1993,1.255
ISR,Israel,Sheepmeat,1994,1.251
ISR,Israel,Sheepmeat,1995,1.286
ISR,Israel,Sheepmeat,1996,1.216
ISR,Israel,Sheepmeat,1997,1.083
ISR,Israel,Sheepmeat,1998,1.174
ISR,Israel,Sheepmeat,1999,1.248
ISR,Israel,Sheepmeat,2000,1.274
ISR,Israel,Sheepmeat,2001,1.233
ISR,Israel,Sheepmeat,2002,1.129
ISR,Israel,Sheepmeat,2003,1.189
ISR,Israel,Sheepmeat,2004,1.124
ISR,Israel,Sheepmeat,2005,1.261
ISR,Israel,Sheepmeat,2006,1.401
ISR,Israel,Sheepmeat,2007,1.399
ISR,Israel,Sheepmeat,2008,1.476
ISR,Israel,Sheepmeat,2009,1.542
ISR,Israel,Sheepmeat,2010,1.634
ISR,Israel,Sheepmeat,2011,1.849
ISR,Israel,Sheepmeat,2012,1.792
ISR,Israel,Sheepmeat,2013,1.649
ISR,Israel,Sheepmeat,2014,1.805
ISR,Israel,Sheepmeat,2015,1.566
ISR,Israel,Sheepmeat,2016,1.45
ISR,Israel,Sheepmeat,2017,1.487
ISR,Israel,Sheepmeat,2018,1.34
ISR,Israel,Sheepmeat,2019,1.464
ISR,Israel,Sheepmeat,2020,1.388
ISR,Israel,Sheepmeat,2021,1.404
ISR,Israel,Sheepmeat,2022,1.433
ISR,Israel,Sheepmeat,2023,1.454
ISR,Israel,Sheepmeat,2024,1.476
ISR,Israel,Sheepmeat,2025,1.497
ISR,Israel,Sheepmeat,2026,1.518
ISR,Israel,Sheepmeat,2027,1.539
ISR,Israel,Sheepmeat,2028,1.56
ISR,Israel,Sheepmeat,2029,1.581
ISR,Israel,Sheepmeat,2030,1.602
JPN,Japan,Sheepmeat,1990,0.743
JPN,Japan,Sheepmeat,1991,0.759
JPN,Japan,Sheepmeat,1992,0.797
JPN,Japan,Sheepmeat,1993,0.672
JPN,Japan,Sheepmeat,1994,0.563
JPN,Japan,Sheepmeat,1995,0.576
JPN,Japan,Sheepmeat,1996,0.497
JPN,Japan,Sheepmeat,1997,0.438
JPN,Japan,Sheepmeat,1998,0.42
JPN,Japan,Sheepmeat,1999,0.352
JPN,Japan,Sheepmeat,2000,0.32
JPN,Japan,Sheepmeat,2001,0.307
JPN,Japan,Sheepmeat,2002,0.294
JPN,Japan,Sheepmeat,2003,0.252
JPN,Japan,Sheepmeat,2004,0.319
JPN,Japan,Sheepmeat,2005,0.364
JPN,Japan,Sheepmeat,2006,0.367
JPN,Japan,Sheepmeat,2007,0.264
JPN,Japan,Sheepmeat,2008,0.267
JPN,Japan,Sheepmeat,2009,0.27
JPN,Japan,Sheepmeat,2010,0.217
JPN,Japan,Sheepmeat,2011,0.218
JPN,Japan,Sheepmeat,2012,0.188
JPN,Japan,Sheepmeat,2013,0.125
JPN,Japan,Sheepmeat,2014,0.14
JPN,Japan,Sheepmeat,2015,0.127
JPN,Japan,Sheepmeat,2016,0.138
JPN,Japan,Sheepmeat,2017,0.153
JPN,Japan,Sheepmeat,2018,0.17
JPN,Japan,Sheepmeat,2019,0.154
JPN,Japan,Sheepmeat,2020,0.16
JPN,Japan,Sheepmeat,2021,0.158
JPN,Japan,Sheepmeat,2022,0.156
JPN,Japan,Sheepmeat,2023,0.154
JPN,Japan,Sheepmeat,2024,0.152
JPN,Japan,Sheepmeat,2025,0.15
JPN,Japan,Sheepmeat,2026,0.147
JPN,Japan,Sheepmeat,2027,0.145
JPN,Japan,Sheepmeat,2028,0.143
JPN,Japan,Sheepmeat,2029,0.141
JPN,Japan,Sheepmeat,2030,0.139
KOR,Korea,Sheepmeat,1990,0.196
KOR,Korea,Sheepmeat,1991,0.16
KOR,Korea,Sheepmeat,1992,0.31
KOR,Korea,Sheepmeat,1993,0.229
KOR,Korea,Sheepmeat,1994,0.279
KOR,Korea,Sheepmeat,1995,0.247
KOR,Korea,Sheepmeat,1996,0.209
KOR,Korea,Sheepmeat,1997,0.183
KOR,Korea,Sheepmeat,1998,0.152
KOR,Korea,Sheepmeat,1999,0.128
KOR,Korea,Sheepmeat,2000,0.106
KOR,Korea,Sheepmeat,2001,0.09
KOR,Korea,Sheepmeat,2002,0.105
KOR,Korea,Sheepmeat,2003,0.101
KOR,Korea,Sheepmeat,2004,0.109
KOR,Korea,Sheepmeat,2005,0.11
KOR,Korea,Sheepmeat,2006,0.105
KOR,Korea,Sheepmeat,2007,0.104
KOR,Korea,Sheepmeat,2008,0.103
KOR,Korea,Sheepmeat,2009,0.095
KOR,Korea,Sheepmeat,2010,0.101
KOR,Korea,Sheepmeat,2011,0.115
KOR,Korea,Sheepmeat,2012,0.118
KOR,Korea,Sheepmeat,2013,0.115
KOR,Korea,Sheepmeat,2014,0.151
KOR,Korea,Sheepmeat,2015,0.189
KOR,Korea,Sheepmeat,2016,0.239
KOR,Korea,Sheepmeat,2017,0.319
KOR,Korea,Sheepmeat,2018,0.326
KOR,Korea,Sheepmeat,2019,0.324
KOR,Korea,Sheepmeat,2020,0.311
KOR,Korea,Sheepmeat,2021,0.332
KOR,Korea,Sheepmeat,2022,0.332
KOR,Korea,Sheepmeat,2023,0.332
KOR,Korea,Sheepmeat,2024,0.332
KOR,Korea,Sheepmeat,2025,0.333
KOR,Korea,Sheepmeat,2026,0.333
KOR,Korea,Sheepmeat,2027,0.334
KOR,Korea,Sheepmeat,2028,0.334
KOR,Korea,Sheepmeat,2029,0.335
KOR,Korea,Sheepmeat,2030,0.336
MEX,Mexico,Sheepmeat,1990,0.775
MEX,Mexico,Sheepmeat,1991,0.862
MEX,Mexico,Sheepmeat,1992,0.93
MEX,Mexico,Sheepmeat,1993,0.957
MEX,Mexico,Sheepmeat,1994,0.956
MEX,Mexico,Sheepmeat,1995,0.756
MEX,Mexico,Sheepmeat,1996,0.696
MEX,Mexico,Sheepmeat,1997,0.771
MEX,Mexico,Sheepmeat,1998,0.827
MEX,Mexico,Sheepmeat,1999,0.875
MEX,Mexico,Sheepmeat,2000,0.985
MEX,Mexico,Sheepmeat,2001,1.025
MEX,Mexico,Sheepmeat,2002,1.034
MEX,Mexico,Sheepmeat,2003,1.349
MEX,Mexico,Sheepmeat,2004,1.207
MEX,Mexico,Sheepmeat,2005,1.054
MEX,Mexico,Sheepmeat,2006,1.01
MEX,Mexico,Sheepmeat,2007,1.017
MEX,Mexico,Sheepmeat,2008,1.007
MEX,Mexico,Sheepmeat,2009,0.932
MEX,Mexico,Sheepmeat,2010,0.89
MEX,Mexico,Sheepmeat,2011,0.865
MEX,Mexico,Sheepmeat,2012,0.806
MEX,Mexico,Sheepmeat,2013,0.845
MEX,Mexico,Sheepmeat,2014,0.839
MEX,Mexico,Sheepmeat,2015,0.833
MEX,Mexico,Sheepmeat,2016,0.801
MEX,Mexico,Sheepmeat,2017,0.805
MEX,Mexico,Sheepmeat,2018,0.807
MEX,Mexico,Sheepmeat,2019,0.798
MEX,Mexico,Sheepmeat,2020,0.784
MEX,Mexico,Sheepmeat,2021,0.779
MEX,Mexico,Sheepmeat,2022,0.775
MEX,Mexico,Sheepmeat,2023,0.771
MEX,Mexico,Sheepmeat,2024,0.765
MEX,Mexico,Sheepmeat,2025,0.761
MEX,Mexico,Sheepmeat,2026,0.757
MEX,Mexico,Sheepmeat,2027,0.754
MEX,Mexico,Sheepmeat,2028,0.751
MEX,Mexico,Sheepmeat,2029,0.747
MEX,Mexico,Sheepmeat,2030,0.744
NOR,Norway,Sheepmeat,1990,4.829
NOR,Norway,Sheepmeat,1991,5.042
NOR,Norway,Sheepmeat,1992,5.128
NOR,Norway,Sheepmeat,1993,5.188
NOR,Norway,Sheepmeat,1994,5.503
NOR,Norway,Sheepmeat,1995,5.539
NOR,Norway,Sheepmeat,1996,5.555
NOR,Norway,Sheepmeat,1997,5.002
NOR,Norway,Sheepmeat,1998,4.69
